commit,message,files_changed,message_length
a210b5b44016c086f83008cd03146d5acdacd12c,"Revert ""Do not bind topLevelType to dispatch"" (#13674)",4,8
2f54a0467b8b73dd14281bad8796c859ceaaef19,docs(changelog): Fix misspelling (#13663),1,4
1d8a75fef0dfc2f721fa10e8355ef581f3842015,remove flow typings from Schedule.js (#13662),1,6
d92114b98e8509a9fac8ad4f56110020fa8d6987,"Resubmit: Fix updateWrapper causing re-render textarea, even though their data (#13643)",2,11
0c9c591bfb4c280d69bc9c1dd692ab0028bb0f8e,Do not bind topLevelType to dispatch (#13618),4,7
9f819a5ea9fe54b370d6eafb042480dfb2dfb974,"[schedule] Refactor Schedule, remove React-isms (#13582)",7,6
9c961c0a279e31015b8df987bd86e6fec7548614,Fix some iframe edge cases (#13650),1,6
8bc0bcabe7505a991e9e40a4b8ad1d3eb9b5723f,Add UMD production+profiling entry points (#13642),9,6
b488a5d9c5a2c38e2fdad2925a15a4bc863e23e5,Fix test comment typo (#13568),1,5
4bcee56210bd3ab3f6440ff7313a255148e22107,"Rename ""tracking"" API to ""tracing"" (#13641)",43,6
9a6c5ba72d7ef80707371cf48ede9f182b28ee65,Fix packaging fixtures,1,3
72217d0819da062700d8829e66ea2d9a2b1d79da,Update bundle sizes for 16.5.1 release,1,6
cc66a1aa231849feb0badd7a389dc656683a1842,Update error codes for 16.5.1 release,1,6
8b93a60c5eebbb3cc336c89b00160b024c79d027,Updating package versions for release 16.5.1,12,6
7a5eecc07354b3aefc9abbf87df7f732a5160297,Add 16.5.1 changelog (#13638),1,4
ecbf7af40b72b90c007416132eb5e941542d4cca,Enhance dev warnings for forwardRef render function (#13627) (#13636),2,9
2282400850ff51892d581da782fdbc98047b8fc3,Delete TapEventPlugin (#13630),6,3
a079011f95033758c17f1d7c2ee44d9cc80623f2,🔥 Stop syncing the value attribute on inputs (behind a feature flag) (#13526),16,13
a7bd7c3c0480c96e32d9518bb707172dfc72db58,Allow reading default feature flags from bundle tests (#13629),3,9
7204b636ee2b46608811b11111a6cb4e544a8276,Run tests for Fire feature flags (#13628),4,7
d3bbfe09cc47e2c5e34c3f5d0373e726981f0919,Fix IE version in comment,1,5
1b2646a403a23556084189f055d75d68da2a6cd4,Fix warning without stack for ie9 (#13620),1,7
dde0645fcf317ed0042eaca96551f3f0394c68b4,Switch to @sizebot token (#13622),1,5
e49f3ca08e0dc8ac050f92b45a7734fa60d86e22, honor displayName set on ForwardRef if available (#13615),3,8
f6fb03edffcc5918ad2f37ed45bdc7c0c3b3d199,Hydration DOM Fixture (#13521),19,4
54bfab5d6d9e0e313fbedbe76979c59470fbe140,Release script updates private package dependencies also (#13612),3,8
ade5e692883345783e32e87875bbb744fb415c9c,Manually update schedule dep in react-native-renderer (#13609),1,7
f260b14a8f1f95a75f5595c9da392cc640e4ad88,Fix host bailout for the persistent mode (#13611),5,8
4a40d7624575d030e2d2aa98b24000e59a9e4f02,Fix a regression related to isReactComponent prototype check (#13608),2,9
03ab1efeb4dde9e07b93ff038c87cc4fa443abf4,Improve DX when combining react-dom/profiling and schedule/tracking (#13605),4,8
144328fe81719e916b946e22660479e31561bb0b,Enable no-use-before-define rule (#13606),9,4
8a8d973d3cc5623676a84f87af66ef9259c3937c,Use clearer wording,5,3
7d1169b2d7ad8d2345c28a2063bc101a4cc2d570,"Remove injectComponentTree from unstable-native-dependencies, add EventPluginHub (#13598)",5,7
8d1038fc6dee1d0264b5ec9f8bb13305e7495b8e,Break up ReactDOMServerIntegrationForm-test (#13600),7,4
b87aabdfe1b7461e7331abb3601d9e6bb27544bc,Drop the year from Facebook copyright headers and the LICENSE file. (#13593),514,12
12f3a5475fbd07d4f0806c5adfbb2b66c264a643,chore: remove duplicate **when** (#13587),1,5
c6dcf46d652bfad2139253d33d29a99c6f5771e4,Build schedule which is required for time slicing demo (#13588),2,10
7bcc0778fdd03fd0b8e9f2b4177829cd1ce31997,Fixed small CHANGELOG error (#13583),1,5
d66505dbc7172ec8648bb0d2891bf823c5da7e5e,Updated 16.5 changelog,1,3
e417e0bf7cddf7f190aaf145c3eca7018f6f36fb,Update ReactNativeViewConfigRegistry Flow Types (#13579),1,5
8f45a685be1c2f2205684a301cfd23833ee9a478,Add 2fa OTP code to npm dist-tag command too,1,9
71c0e05ba79e2e12556980ffbab264b41fdc19cd,Update bundle sizes for 16.5.0 release,1,6
92a620e214e5abb985d2800cc792294e09cb19f6,Update error codes for 16.5.0 release,1,6
6255cc39494ef9d6193987184ae0b612e23292f8,Updating package versions for release 16.5.0,11,6
5c5fc5f473f2877cb403e30c473a1b84684d3510,Updating yarn.lock file for 16.5.0 release,1,6
1bede616d1d947320f749355e9b0b6a96a2223ed,Build script correctly bumps prerelease deps (e.g. schedule) for react (#13577),1,11
0a8740db61329eba42987d6ac619e7bf6e622a04,Build script correctly bumps prerelease deps (e.g. schedule) (#13576),1,9
28cb37978219584fc5b3e296aa87810d567fd3ec,Added a test for Profiler onRender that throws (#13575),1,9
8963118b3c0d29b6b7428189ff4a0ba58bc2d1c4,Update react-dom README,1,3
b47a28cb9ebf584a2e2d199b943fa560686cd95a,Tweak react-dom README,1,3
f765f022534958bcf49120bf23bc1aa665e8f651,"When a root expires, flush all expired work in a single batch (#13503)",5,13
0156740610473ee9bb5640c786024e38c8380441,Changelog for 16.5.0 (#13571),1,4
550dd1d2eccd4855f1ec5e4155ac89dd43c70eff,Call Profiler onRender after mutations (#13572),3,6
34348a45b4b1de40d285ba7168e4d6770e620911,Add enableSuspenseServerRenderer feature flag (#13573),11,5
4e744be6eecc86be2db87b7804a8bebedf4329b3,Added react-dom/profiling entry point to NPM package (#13570),2,8
bb627228ea97514acb60901c390f420cdd26d21e,test: add test for fragement props (#13565),1,7
9a110ebd8ce9f808a246a3c7f7b0cc13f78f13a6,Cleaned up 'schedule' API wrt interactions and subscriber ref: (#13561),11,10
fb88fd9d8c9f72b8e2e7e1ae89652d2a6a707562,Fixed schedule/tracking require for www sync script (#13556),1,8
2d5c590cc2e0bffb1b3b9b2ace942faf39a5fb6d,Change async fixtures to use schedule,5,6
955393cab908c054987615347fb3d5f78f1b3bf0,refactor: remove emove type judgment when defining warning props (#13553),1,10
ff93996028acb55b4f76aa11e29eef210a213e20,Fix import of ReactDOM in server env,1,7
281bd64c002981c2c53eb3374a0a840dec46ac2a,Fix test file name,1,4
d6b59e3d264198a42c205c3cebc0b561e0ca9bec,Check document.documentMode once,2,3
52633c84e2af140466a9771e8cfa024d6bc1a8a7,Try/finally,1,1
2d4705e7532d32147da8ee61e5760124d068a8a6,Make IE 11 not complain about non-crucial style attribute hydration mismatch (#13534),2,12
25d48a7281bcb2c51927c562a43295b8ce0bd983,Add gridArea to unitless CSS properties (#13550),1,7
877f8bc6b27da7e99f603ddac822c5adae93a4a9,Renamed schedule UMD forwarding methods to stay in-sync with SECRET_INTERNALS change (#13549),5,12
0a96f90572d650a90c4b8f1a4283e10f7cec5227,"Revert ""Extract common logic"" (#13547)",1,5
17a57adde26766b8ab54c02cbd5ce013f9a659ec,Fix test,1,2
605da8b420207d93c034461f44775d9296830c0c,Extract common logic (#13535),1,4
69f9f4127a83da7f5392f4a5398481b46285df65,Document event bubble order (#13546),1,5
c1ba7b8cfd6e194f5cf6b0066c708ae48fd2ad67,Remove www scheduler fork (#13545),2,5
b473d5f864a666c421f595f5140a42126894ffc1,Secret exports: Scheduler => Schedule (#13544),3,6
6312efc34f27463ea7b62412b3bfd588cec543d4,Tweak README and description,2,4
b92f947af1b5d8804026cb0e1cfa59ead7484ca5,"Rename ""react-scheduler"" package to ""schedule"" (#13543)",64,6
3c1dcd349a8e4205322c296b1db8c313ed06b5ce,Expose less internals for TestUtils (#13539),5,6
0b74e95d7b7fabbd0cf502d0f3254a607ed30478,Ignore noscript content on the client (#13537),3,7
8a1e3962ab189b99b1593d8431feabcb4a21211b,Remove negative lookbehind from Rollup plugin that broke Node <= v8.9 (#13538),1,12
9604d26aec9f6e0ab38b63fc4a92f48b639ee1f3,Rename ReactDOMFiber* to ReactDOM* (#13540),8,5
28b9289022d1d9b646b99d0747eab904767ba5d6,Tidied up scheduling UMD API forwarding test (#13533),1,8
bf8aa609257894c73c2546d9f01b76a72d2bb862,Added Jest test to verify UMD API-forwarding for scheduling package (#13532),6,11
0040efc8d85923d64bee1fdf7e9029d65d01b751,Fix a typo (#13531),1,4
46950a3dfc9e14b5b91ee5823df11883f5d2466e,Interaction tracking follow up (#13509),71,5
0452c9bba5707e4473fff17a24d36402a957dc66,Add a regression test for #4618,1,6
c21bab6940b253af28f8eb99d7344d92d0babb31,Add SSR regression test for #6119,1,6
0d3fc9de1019fcc69d3be0add555ea47f364059c,Add regression test for #6119,1,5
0f050ad7cccfc15323dc58c630dbc0963ff15285,Make regression test better,1,4
f943423231f7b82d3502d237580786a57324bead,Add a more precise regression test for #6219,1,8
6ff062e048867645d1f761e23cc8ff62139ebf08,Fetch all tags in DOM fixtures,2,6
a3e4d00089571b66c151b9ac1bd9c589d03b2f27,Fixed typo (#13519),2,3
b3d8c5376f1e0510963262d26e5029a9c463922f,[RN] Remove isMounted() false positive warning (#13511),5,7
d2123d65699d4d8e36537e2eb3a2299e7558eefa,Sync React Native Flow Changes (#13513),10,6
1c0ba70b4b753178d1bb9d9d8e32b90c50ec7e2c,Fix test to use AsyncMode,1,5
6e4f7c788603dac7fccd227a4852c110b072fe16,Profiler integration with interaction-tracking package (#13253),14,6
2967ebdbeabde4aab37b45946b891170c7670164,Remove buggy unstable_deferredUpdates() (#13488),5,4
1664b08f0cf6b0e79ee37f6d6a04d4a15d0d13c6,added flow types to setInnerHTML (#13495),1,6
672e859d311536ddf5f09fb47dcb84007703aa65,Add warning to prevent setting this.state to this.props referentially (#11658),2,10
29287f08867e72c0f4a6a6f7523e966009520308,Rename lowestPendingInteractiveExpirationTime (#13484),1,3
bb48622a3689f1641598ad1df83fabebb4e30d40,[SSR Fixture] Update yarn.lock (#13481),1,5
d400d6d5ef056622ed4de4da00f97bde144c6f55,Replace magic number 1 with ELEMENT_NODE (#13479),4,7
340bfd9393e8173adca5380e6587e1ea1a23cefa,"Rename ReactTypeOfWork to ReactWorkTags, ReactTypeOfSideEffect to ReactSideEffectTags (#13476)",25,8
53ddcec4f18f38e4f89a14b406d852e7a8945592,Correct syntax in CHANGELOG (#13474),1,5
5cefd9b1e230fbf680ffbe86362387749f584386,Stringify <option> children (#13465),4,4
3661616c282d50d3f90cfd1fb9f8ac1bf43eaab8,Improve test harness of submit events (#13463),3,7
a1be17140da0164d4dfce8e7c76e64f2d7e9216c,"Revert ""Rely on bubbling for submit and reset events (#13358)"" (#13462)",5,11
90c92c7007628aec73fc3302df70274a614ad309,Fix warning message,1,3
5cb0f2bf518e28be6526eb16cccb9b818d3d26cf,Change www error shim API (#13454),1,6
e106b8c44f9a81058f250c7ee37b61ae0094455e,Warn about unsafe toWarnDev() nesting in tests (#12457),8,8
026aa9c97813ee8e9886e2c9035a332f93c38720,Bumped version to 16.4.3-alpha.0 (#13448),8,5
3cae7543be5eecf4d9b70bc366b79a402044e0ec,Update scroll restoration logic in suspense fixture (#13437),1,8
d670bdc6b1ed4fc8c0c935aa26a2d448c969e0e9,Warn about ReactDOM.createPortal usage within ReactTestRenderer (#12895),2,7
bf1abf478bc14677c105ba397b14efb91401499e,Fix React.lazy(forwardRef) (#13446),3,3
e8571c798d56ad19b57ae762afa260a76939aa8c,Tweak ReactTypeOfWork order (#13444),1,4
973496b40ce6fcb84f3df20aa1c73af5bc4db0d4,Fix component name for React.lazy (#13443),2,6
0beb2ee76b96ffb1c15a1770a6907ea1cd5a5696,Fix incorrect legacy context for factory components (#13441),4,8
004cb21bbb5db92734f763b44419d0c4d071c873,Short circuit the logic for exporting a module (#13392),14,9
f7a538c913d20d8292d7a17127ecca9910a2d351,Remove getTextContentAccessor (#13434),3,3
d1c42d2f1ec706c2d6f424f30bd6ae430e665787,Remove addEventListener check in isEventSupported (#13435),2,6
a869f992a88692f9d9a964e20ee7dc844bc7760a,Remove helper object from FallbackCompositionState (#13430),1,6
0cd8d470da69793f7e8efcfa830012637b01757a,Do not toLowerCase lists of lowercase words (#13428),1,8
b3a4cfea577e3333941a7cb2b01d2b957988e00b,Trap click events for portal root (#11927),2,7
0da5102cf02890a4e006f4d949ae4fbf2bfd85af,Add interaction-tracking/subscriptions (#13426),17,3
4b32f525e1233df1bd90cbd1df7da1cd329ca44a,Refactor away some namespace imports (#13427),11,6
d2f5c3fbc211a2ff257c43c879f3213d95f31222,Don't diff memoized host components in completion phase (#13423),5,9
5e0f073d509a74353533233706fce2e8044a0a15,interaction-tracking package (#13234),20,3
d14e443d6e97f6f4ca80d2e9a80300690b71e3c4,Resume onSelect tracking after dragend (#13422),2,6
146c9fb30763f84d85782dda82902f8513e70867,Update attribute table for master (#13421),1,6
d5edc1f51eeb7ab0d43c57e8abafdbd075d64fe0,Remove unused ReactCall & ReactReturn types (#13419),1,7
4fa20b53b75f1a59706a949e50c023f08fd191a2,Don't pass instanceHandle to clones (#13125),3,6
fe959eea731b4de0c970f753dfa9d0f6b010b63d,React.lazy (#13398),3,2
2b30828000a58eaf6adfc3ba2cbedd4bff4d077b,Fix wrong Flow return type,1,5
5031ebf6beddf88cac15f4d2c9e91f8dbb91d59d,Accept promise as element type (#13397),24,6
77b7a660b93913bf1fafb34ddff692b383bdc052,fix: do not reconcile children that are iterable functions (#13416),2,10
cb7745c6cf13841a7cfbe4cd6868bdc7a00f2f26,remove unused state initialValue from ReactDOMFiberSelect (#13412),1,7
9832a1b6d5df06c3d2a54febe2ab3de43ace02fc,Avoid setting empty value on reset & submit inputs (#12780),2,10
8862172fa3d9f30ea6a7c1072bdae068e9794856,Provide a better error message (#12421),2,6
5816829170662eed09e9681ce387d5672fc3da31,De-duplicate commitUpdateQueue effect commit (#13403),1,5
1bc975d073dd6f60217d645b43a84e79f96a216b,Don't stop context traversal at matching consumers (#13391),5,8
83e446e1d846cc0fef4aae473ab8244f6e163a34,Refactor ReactErrorUtils (#13406),10,3
13fa96a54743780246efb9cba5a24b1d6838a2e4,Improve bad ref invariant (#13408),2,5
b2adcfba32d133aabdbc182bba1001e729060abe,Don't suppress jsdom error reporting in our tests (#13401),8,9
69e2a0d732e1ca74f6dc5df9d0ddd0bf24373965,Ability to access window.event in development (#11687) (#11696),2,8
ade4dd3f6fb542677627001fe7e3477b27de96e2,Fix typo in a comment (#13373),1,6
2c59076d26e6b5ffb39dab82e1cc0decb6ed30ae,"Warn when ""false"" or ""true"" is the value of a boolean DOM prop (#13372)",3,14
24b0ed7a2e6327550f1ae44823b0f132f47f6bbd,Remove 'flow-coverage-report' script. (#13395),4,4
de5102c4cd9a0ece37872c5a1c6b1e1345b8afef,Ignore symbols and functions in select tag (#13389),3,8
e3d5b5ea7f9287e98d95ef13093684100c2e35c7,DOM fixture updates (#13368),4,4
d04d03e4701192abf95c58ff50683b37db6c6eae,Fix passing symbols and functions to textarea (#13362),2,8
5550ed4a8f33ff562e807175b8f35a1f9e037670,Ensure arguments are coerced to strings in warnings (#13385),1,9
3938ccc88aa3dcc5a4460474bda40af97dd6e234,"Allow the user to opt out of seeing ""The above error..."" addendum (#13384)",6,13
47e217a77d302cdafed76f92119252e9bdae94f0,Provide component reference in ReactDOMFiberTextarea warnings (#13361),2,7
714c78d5a16747d0f7f8179b66aacbd10ec9d3dd,Fixtures nits (#13375),10,3
a0190f828f260202392d58d43acc252b7ac97c59,Rename SafeValue to ToStringValue (#13376),2,5
d1e589137fcbab5e3a59ec6ccba0e3951b7b8eee,Fix fixture title (#13377),1,4
33602d435a351404bc8a29b2dc461fc376e1cbaf,Improve soundness of ReactDOMFiberInput typings (#13367),2,6
ae855cec2207a1097dd2115dac96340d1261726f,Support tangentialPressure and twist fields of pointer events (#13374),1,9
725e499cfb4da60da46aa5b44c4bad29cad3d08f,Rely on bubbling for submit and reset events (#13358),5,9
e07a3cd28f3b360755d6832a01d724a3b7576bc4,fix typo on inline comment (#13364),1,6
e0204084a03e04103864ab36df9456c99bd4ae1b,Fix typos detected by github.com/client9/misspell (#13349),4,6
be4533af7d29f020499d3c01931e55ef8666a419,Fix hydration of non-string dangerousSetInnerHTML.__html (#13353),4,6
0072b59984f0743b95664557c17904e8c0912ec5,Improve scry() error message for bad first argument (#13351),2,9
d59b993a746548aaa7b9dad43461ec41ca08827b,Make nicer stacks DEV-only,1,4
54d86eb8227255b207c8a82619d374738b542ca8,Improve display of filenames in component stack (#12059),2,8
067cc24f55ef01a233be9e7564b337e35fed72ea,Profiler actualDuration bugfix (#13313),7,4
1209ae50f3490b76d2de777837359f8c1ad910fa,"Bump ""fbjs-scripts"" to remove Babel 5 from dependencies (#13344)",2,9
3cfab14b96a55d53ba5784a9915b8c1660da08be,Treat focusable as enumerated boolean SVG attribute (#13339),2,8
a66217b5716a5a32e6fb80bd1774610b05c4be12,Update attribute table (#13343),1,4
212437eaf0eeba31afaf1afec10b9d394c4c5d47,Remove unused dependencies from workspace root. (#13340),2,7
3b3b7fcbbdc734d7f2a2e509a0b07c0eb053f779,Don't search beyond Sync roots for highest priority work (#13335),1,10
43a137d9c13064b530d95ba51138ec1607de2c99,Fix undefined variable on suspense fixture (#13325),1,7
08e32263f9e347a1713bdd6714d7a76d0019991a,"Fix Prettier ""No parser"" warning while building (#13323)",1,8
f8456b2ecbf194d19d70ff057f251cbc5814bc34,refactor: remove promise on checkModule (#13318),1,6
61122347ddf4ffc7a932ab0ec28042377f7323a7,Suspense/UserPage: id -> name (#13320),1,5
c0bf34c9c4fea14abb2764edb3d4e36f5be26525,Suspense/Spinner: class -> className (#13319),1,5
ac72388563c4b7010f191aa9138a2ea81969a399,Add support for auxclick event (#11571),3,6
75491a8f4b5924424b94198e7a56b3519f6430c6,Add a regression test for #12200 (#12242),1,7
2d0356a5243b880a8bff853a6bbde97f223dbacf,Make sure that `select` has `multiple` attribute set to appropriate state before appending options (#13270),2,15
b179bae0ae3a9d80bfbe440c8861786b7f928ce1,Enhance get derived state from props state warning - #12670 (#13317),8,11
fa824d092195713bf85d56cbda8bad976bbc1900,Fix lint,2,2
f265d545a14df19ac3654c3e8a4a5298708b504e,Suspense fixture placeholder styling improvement (#13314),2,6
15a8f031838a553e41c0b66eb1bcf1da8448104d,Fix ambiguity in doc comment for isValidElement (#12826),1,8
5cff212072beb58b00e6475d1cd2d57413f73e2c,add flowtype to function signature (#13285),1,6
261da3f0a95457bf14cd71f262b2003d64468dc9,Update fixture instructions,1,3
b565f495319750d98628425d120312997bee410b,Minimally support iframes (nested browsing contexts) in selection event handling (#12037),13,11
1609cf3432659a2e793a24ca0f786089257f2a05,Warn about rendering Generators (#13312),3,5
46d5afc54dbd4d44b370f0a066021678d3a332ac,Replace console.error() with a throw in setTimeout() as last resort exception logging (#13310),4,13
b3b80a48355ca6dbb61e09f2ef4975be0b973fa4,Inject react-art renderer into react-devtools (#13173),1,6
5e8beec84b83d6f1836071b5c187fbd95a839b96,Add a regression test for #11602,1,6
470377bbdb1874eec247a082ce418b0d26c43af6,Remove extraneous condition,1,3
ad17ca639b9d9e2be5cfa8b40c9ad084f35e4c12,Fix Prettier,1,2
6db080154b8a24a1af5385630e41dc814ede037b,Remove irrelevant suggestion of a legacy method from a warning (#13169),2,11
fddb23601f1a1328756bcb74da3e5bc0c7a762ba,Tweak other fixture instructions,1,4
95738e5cfdd0f6ee2556bb1c95d85d1ab4b35167,Tweak fixture instructions,1,3
d79238f1eeb6634ba7a3df23c3b2709b56cbb8b2,add nodejs 10 to windows test (#13241),1,7
ae63110335dd1bf83188940d0209a8d58dd7cc9b,Fix time slicing fixture (#13305),1,5
e341e503b2659a1227c3900d1c94b30d054100f0,Move async fixtures (#13304),35,4
00cd4444e2a8ad3c48188b5c0e3db37842d867f0,[WIP] Add suspense fixtures for IO and CPU demo (#13295),35,10
41f6d8cc7acb13d31b05783b958fa993d67cae68,Fix incorrect changelog entry for 16.3.3,1,6
0624c719f4c228281a8b0a9145418f739b0bf8ad,Add 16.4.2 and other releases to changelog,1,7
f60a7f722cfd0083ca43387798dde7cd95b2fe26,Fix SSR crash on a hasOwnProperty attribute (#13303),3,8
ff41519ec2fea37643ecae7f87f8e15856247faf,Sanitize unknown attribute names for SSR (#13302),2,7
c44c2a21614ed2e5d3078dcb24dc7ef086df24be,More helpful message when passing an element to createElement() (#13131),2,10
